cls,precision,recall,baseline,average_precision
S,0.06208646165449621,0.9896174863387979,0.036986135252031205,0.29333261226418417
S,0.06213758792245668,0.9896174863387979,0.036986135252031205,0.29333261226418417
S,0.06218879846159129,0.9896174863387979,0.036986135252031205,0.29333261226418417
S,0.06220572567618655,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06225707701303615,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06230851320183139,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06236003445305771,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.062411640977897316,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06246333298823205,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.0625151106966463,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06256697431642988,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06261892406158104,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06267096014680933,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06272308278753855,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06277529219990982,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06282758860078448,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06287997220774709,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06293244323910852,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06298500191390889,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06303764845192074,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.0630925822643614,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06314540887524421,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06319832402234637,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06325132792843165,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06330442081701175,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06335760291234949,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06341087443946189,0.9890710382513661,0.036986135252031205,0.29333261226418417
S,0.06342917251051894,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06348259404828747,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06353610564765383,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06358970753655793,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06364339994370954,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06369718309859156,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06375105723146321,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06380502257336343,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.0638590793561141,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06391322781232335,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06396746817538897,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.0640218006795017,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06407622555964862,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06413074305161656,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06418535339199546,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06424005681818182,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06429485356838215,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06434974388161639,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06440472799772144,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.06445980615735462,0.9885245901639345,0.036986135252031205,0.29333261226418417
S,0.0644793152639087,0.9879781420765027,0.036986135252031205,0.29333261226418417
S,0.06453455168475157,0.9879781420765027,0.036986135252031205,0.29333261226418417
S,0.0645898828236639,0.9879781420765027,0.036986135252031205,0.29333261226418417
S,0.06464530892448513,0.9879781420765027,0.036986135252031205,0.29333261226418417
S,0.06466504437446322,0.987431693989071,0.036986135252031205,0.29333261226418417
S,0.06472063037249284,0.987431693989071,0.036986135252031205,0.29333261226418417
S,0.06477631201605966,0.987431693989071,0.036986135252031205,0.29333261226418417
S,0.06479621125143513,0.9868852459016394,0.036986135252031205,0.29333261226418417
S,0.06485205400746911,0.9868852459016394,0.036986135252031205,0.29333261226418417
S,0.0648720529039678,0.9863387978142076,0.036986135252031205,0.29333261226418417
S,0.06492805755395684,0.9863387978142076,0.036986135252031205,0.29333261226418417
S,0.06498415898617511,0.9863387978142076,0.036986135252031205,0.29333261226418417
S,0.06504035745171519,0.9863387978142076,0.036986135252031205,0.29333261226418417
S,0.06509665320253895,0.9863387978142076,0.036986135252031205,0.29333261226418417
S,0.06511695062084898,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06517341040462428,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06522996818050332,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06528662420382166,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06534337873080266,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06540023201856149,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06545718432510886,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06551423590935503,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06557138703111369,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06562863795110593,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06568598893096417,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06574823237845324,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06580579266068433,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06586345381526104,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06592121610757874,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.0659790798039646,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06603704517168167,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.0660951124789331,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06615328199486616,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06621155398957645,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06626992873411211,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06632840650047797,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.0663869875616398,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06644567219152854,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.0665044606650446,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06656335325806213,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06662235024743333,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06668145191099283,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06674065852756197,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06679997037695327,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.0668593877399748,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.0669189108984346,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06697854013514518,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06703827573392791,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06709811797961765,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06715806715806716,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06721812355615173,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.0672782874617737,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06733855916386712,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.0673989389524023,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06745942711839055,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06752002395388876,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.0675807297520042,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06764154480689914,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.0677024694137957,0.985792349726776,0.036986135252031205,0.29333261226418417
S,0.06772594095109308,0.9852459016393442,0.036986135252031205,0.29333261226418417
S,0.0677870516580194,0.9852459016393442,0.036986135252031205,0.29333261226418417
S,0.0678482727477986,0.9852459016393442,0.036986135252031205,0.29333261226418417
S,0.06790960451977401,0.9852459016393442,0.036986135252031205,0.29333261226418417
S,0.06797104727437231,0.9852459016393442,0.036986135252031205,0.29333261226418417
S,0.06803260131310844,0.9852459016393442,0.036986135252031205,0.29333261226418417
S,0.06809426693859053,0.9852459016393442,0.036986135252031205,0.29333261226418417
S,0.06815604445452483,0.9852459016393442,0.036986135252031205,0.29333261226418417
S,0.06821793416572078,0.9852459016393442,0.036986135252031205,0.29333261226418417
S,0.06820419601605696,0.9841530054644809,0.036986135252031205,0.29333261226418417
S,0.06826624213478887,0.9841530054644809,0.036986135252031205,0.29333261226418417
S,0.06832840124440398,0.9841530054644809,0.036986135252031205,0.29333261226418417
S,0.06839067365383154,0.9841530054644809,0.036986135252031205,0.29333261226418417
S,0.06845305967312809,0.9841530054644809,0.036986135252031205,0.29333261226418417
S,0.06851555961348246,0.9841530054644809,0.036986135252031205,0.29333261226418417
S,0.06857817378722109,0.9841530054644809,0.036986135252031205,0.29333261226418417
S,0.0686409025078131,0.9841530054644809,0.036986135252031205,0.29333261226418417
S,0.06870374608987564,0.9841530054644809,0.036986135252031205,0.29333261226418417
S,0.06876670484917907,0.9841530054644809,0.036986135252031205,0.29333261226418417
S,0.06879156156844761,0.9836065573770492,0.036986135252031205,0.29333261226418417
S,0.06885471654808355,0.9836065573770492,0.036986135252031205,0.29333261226418417
S,0.06887969982387625,0.9830601092896175,0.036986135252031205,0.29333261226418417
S,0.06894305204261517,0.9830601092896175,0.036986135252031205,0.29333261226418417
S,0.06900652090525508,0.9830601092896175,0.036986135252031205,0.29333261226418417
S,0.06907010673423943,0.9830601092896175,0.036986135252031205,0.29333261226418417
S,0.06913380985320114,0.9830601092896175,0.036986135252031205,0.29333261226418417
S,0.06919763058696823,0.9830601092896175,0.036986135252031205,0.29333261226418417
S,0.06926156926156926,0.9830601092896175,0.036986135252031205,0.29333261226418417
S,0.06932562620423892,0.9830601092896175,0.036986135252031205,0.29333261226418417
S,0.06938980174342359,0.9830601092896175,0.036986135252031205,0.29333261226418417
S,0.06945409620878697,0.9830601092896175,0.036986135252031205,0.29333261226418417
S,0.06940258134322591,0.9814207650273225,0.036986135252031205,0.29333261226418417
S,0.06946700703952967,0.9814207650273225,0.036986135252031205,0.29333261226418417
S,0.0694928377855207,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.06955746725567698,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.0696222170506555,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.069687087506794,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.06975207896168494,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.06981719175418125,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.0698824262244024,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.06994778271374016,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.07001326156486465,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.0700788631217303,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.07014458772958186,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.0702104357349605,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.0702764074857098,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.07034250333098205,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.07040872362124422,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.07047506870828425,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.07054153894521732,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.07060813468649202,0.9808743169398907,0.036986135252031205,0.29333261226418417
S,0.07063548310890622,0.980327868852459,0.036986135252031205,0.29333261226418417
S,0.07066288326633562,0.9797814207650273,0.036986135252031205,0.29333261226418417
S,0.07072978303747535,0.9797814207650273,0.036986135252031205,0.29333261226418417
S,0.07075732448866777,0.9792349726775956,0.036986135252031205,0.29333261226418417
S,0.07082444075567149,0.9792349726775956,0.036986135252031205,0.29333261226418417
S,0.07089168446870797,0.9792349726775956,0.036986135252031205,0.29333261226418417
S,0.07095905599113012,0.9792349726775956,0.036986135252031205,0.29333261226418417
S,0.07102655568767341,0.9792349726775956,0.036986135252031205,0.29333261226418417
S,0.07109418392446243,0.9792349726775956,0.036986135252031205,0.29333261226418417
S,0.07116194106901755,0.9792349726775956,0.036986135252031205,0.29333261226418417
S,0.07122982749026155,0.9792349726775956,0.036986135252031205,0.29333261226418417
S,0.07125805681546908,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07132616487455197,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07139440325281034,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07146277232463491,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.0715312724658519,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07159990405372992,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07166866746698679,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07173756308579668,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07180659129179696,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07187575246809536,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07194504699927694,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07201447527141133,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07208403767205988,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07215373459028282,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.0722235664166465,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.0722935335432308,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07236363636363637,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.072433875272992,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07250425066796211,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07257476294675419,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.0726454125091263,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07271619975639464,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07278712509144111,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07285818891872102,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.0729293916442707,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07300073367571533,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07307221542227663,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07314383729478069,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07321559970566593,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07328750306899091,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07335954780044236,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07343173431734318,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07350406303866043,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07357653438501356,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07364914877868246,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.0737219066436157,0.978688524590164,0.036986135252031205,0.29333261226418417
S,0.07375360527400082,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.0738266105749402,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07389976054826192,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07397305562443177,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07404649623562505,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07412008281573498,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07419381580038133,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07426769562691893,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07434172273444638,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07441589756381475,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.0744902205576363,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07456469216029327,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07463931281794679,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07471408297854579,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07478900309183588,0.9781420765027322,0.036986135252031205,0.29333261226418417
S,0.07482225010455876,0.9775956284153006,0.036986135252031205,0.29333261226418417
S,0.07485556392866113,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07493085240130752,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07500629247420086,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07508188460569414,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07515762925598991,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07523352688714971,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07530957796310336,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07538578294965849,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07546214231451,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07553865652724968,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07561532605937579,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07569215138430277,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07576913297737096,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07584627131585646,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07592356687898089,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07600102014792146,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07607863160582078,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07615640173779709,0.9770491803278688,0.036986135252031205,0.29333261226418417
S,0.07619169438048946,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07626973965002135,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07634794497137486,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07642631083739629,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07650483774295745,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07658352618496614,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07666237666237666,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.0767413896762003,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07682056572951595,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07689990532748085,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07697940897734126,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07705907718844329,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.0771389104722438,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07721890934232133,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07729907431438705,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07737940590629601,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07745990463805809,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07754057103184935,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07762140561202328,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07770240890512219,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07778358143988857,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07786492374727669,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.0779464363604641,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07802811981486334,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07810997464813357,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07819200140019253,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.0782742006132282,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07835657283171095,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07844256178394277,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.0785252889220899,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07860819073593454,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07869126777929455,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.0787745206083315,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07885794978156303,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07894155585987543,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07902533940653607,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07910930098720616,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07919344116995347,0.9765027322404372,0.036986135252031205,0.29333261226418417
S,0.07923339692116588,0.9759562841530055,0.036986135252031205,0.29333261226418417
S,0.0793178487365102,0.9759562841530055,0.036986135252031205,0.29333261226418417
S,0.07940248077179567,0.9759562841530055,0.036986135252031205,0.29333261226418417
S,0.07948729360452178,0.9759562841530055,0.036986135252031205,0.29333261226418417
S,0.07957228781465805,0.9759562841530055,0.036986135252031205,0.29333261226418417
S,0.07961286294099282,0.9754098360655737,0.036986135252031205,0.29333261226418417
S,0.07965352502567308,0.9748633879781421,0.036986135252031205,0.29333261226418417
S,0.07973897108121396,0.9748633879781421,0.036986135252031205,0.29333261226418417
S,0.07982460065327308,0.9748633879781421,0.036986135252031205,0.29333261226418417
S,0.07986562150055991,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.07995157167840007,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08003770705211653,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08012402822091404,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08021053578658509,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08029723035352399,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08038411252874081,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.0804711829218757,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08055844214521303,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08064589081369578,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08073352954494001,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08082135895924936,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08090937967962972,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08099759233180394,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08108599754422666,0.9743169398907103,0.036986135252031205,0.29333261226418417
S,0.08108354199863418,0.973224043715847,0.036986135252031205,0.29333261226418417
S,0.08117223462923294,0.973224043715847,0.036986135252031205,0.29333261226418417
S,0.08126112150385545,0.973224043715847,0.036986135252031205,0.29333261226418417
S,0.08135020326131641,0.973224043715847,0.036986135252031205,0.29333261226418417
S,0.08143948054323472,0.973224043715847,0.036986135252031205,0.29333261226418417
S,0.08152895399404898,0.973224043715847,0.036986135252031205,0.29333261226418417
S,0.08157279684707391,0.9726775956284153,0.036986135252031205,0.29333261226418417
S,0.08166261412120934,0.9726775956284153,0.036986135252031205,0.29333261226418417
S,0.08175262940338952,0.9726775956284153,0.036986135252031205,0.29333261226418417
S,0.08179686422364246,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08188722669735328,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08197778904197964,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08206855192139134,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08215951600240151,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08225068195478293,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08234205045128443,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08243362216764746,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08252539778262281,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08261737797798728,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.0827095634385606,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08280195485222248,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08289455290992964,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08298735830573307,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.0830803717367954,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.0831735939034083,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08326702550901006,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08336066726020336,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08345451986677299,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08354858404170384,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08364286050119893,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08373734996469757,0.9721311475409836,0.036986135252031205,0.29333261226418417
S,0.08378493002214787,0.9715846994535519,0.036986135252031205,0.29333261226418417
S,0.08387979431051563,0.9715846994535519,0.036986135252031205,0.29333261226418417
S,0.08392764369716148,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.08402288524280108,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.08411834319526627,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.0842140182929719,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.08430991127769606,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.08440602289459935,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.08450235389224404,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.08459890502261366,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.08469567704113246,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.08479267070668511,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.08488988678163666,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.08498732603185231,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.08508498922671774,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.0851828771391592,0.9710382513661202,0.036986135252031205,0.29333261226418417
S,0.08523299899217737,0.9704918032786886,0.036986135252031205,0.29333261226418417
S,0.08528323643876423,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08538169224108903,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.0854803756320732,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08557928740176463,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08567842834387218,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08577779925578698,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.0858774009386037,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08597723419714216,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08607729983996897,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08617759867941933,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08627813153161912,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08637889921650689,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08647990255785627,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08658114238329838,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08668261952434439,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08678433481640835,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08688628909883009,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08698848321489831,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08709091801187381,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08719359434101293,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.0872965130575911,0.9699453551912568,0.036986135252031205,0.29333261226418417
S,0.08739967502092669,0.9699453551912568,0.036986135252031205,0.29333261226418417
